"timestamp","email_hash","send_date"
"2026-08-24T05:56:40Z","1b4a4aa2ea4b842a231f49e4d39b4e5b","2026-08-24"
"2026-08-24T05:56:41Z","752bcf5b530e8fcccbe473bd1b381b34","2026-08-24"
"2026-08-24T05:56:42Z","03f19fcb6f5d43efe674fa2cc3a1af58","2026-08-24"
"2026-08-24T05:56:54Z","618f3d509c7c922783162efbf26f28e7","2026-08-24"
"2026-08-24T05:56:59Z","823ae098e437f5659340e1aafd490f70","2026-08-24"
"2026-08-24T07:09:36Z","9eb08ef5f994dddf7062aa4ddd094153","2026-08-24"
"2026-08-24T07:15:23Z","fa8c2f10f62d6925b9b7b0a4c27a7669","2026-08-24"
"2026-08-24T08:20:58Z","c7df70e92f67a25712514c75116a244f","2026-08-24"
"2026-08-24T08:29:56Z","e056a42a8f7ea847cb12d674017adb4f","2026-08-24"
"2026-08-24T09:52:09Z","a2b50a90bc1db98b0f27f36c7d9796a7","2026-08-24"
"2026-08-24T12:40:44Z","6e7ad3404407705ca64c7f9e05d25674","2026-08-24"
"2026-08-24T13:49:05Z","0cf58a5ab91b86ac5439beda2e446fad","2026-08-24"
"2026-08-25T07:33:35Z","d8cc5ed8b60e95a53f485a733d23163d","2026-08-24"
"2026-08-27T00:34:17Z","legacy","2026-08-24"
