"timestamp","email_hash","send_date"
"2026-06-01T10:16:45Z","1b4a4aa2ea4b842a231f49e4d39b4e5b","2026-06-01"
"2026-06-01T10:16:49Z","orphan-2","2026-06-01"
"2026-06-01T10:16:50Z","03f19fcb6f5d43efe674fa2cc3a1af58","2026-06-01"
"2026-06-01T10:17:04Z","orphan-1","2026-06-01"
"2026-06-01T10:17:07Z","823ae098e437f5659340e1aafd490f70","2026-06-01"
"2026-06-01T10:17:08Z","28355f553f9c6bad64d2919cab9b2849","2026-06-01"
"2026-06-01T10:33:49Z","4b56a19abf112ca13d9fd95562b6a5a8","2026-06-01"
"2026-06-01T11:23:31Z","c7df70e92f67a25712514c75116a244f","2026-06-01"
"2026-06-01T11:52:08Z","e056a42a8f7ea847cb12d674017adb4f","2026-06-01"
"2026-06-01T12:13:57Z","0cf58a5ab91b86ac5439beda2e446fad","2026-06-01"
"2026-06-01T13:10:59Z","fdbb42b495f9d9864d5912e4cb096fb9","2026-06-01"
"2026-06-01T13:12:17Z","752bcf5b530e8fcccbe473bd1b381b34","2026-06-01"
"2026-06-01T13:30:55Z","6e7ad3404407705ca64c7f9e05d25674","2026-06-01"
"2026-06-01T15:17:41Z","0dfac4bc089be3733257a48fabb61aba","2026-06-01"
"2026-06-01T16:25:18Z","9eb08ef5f994dddf7062aa4ddd094153","2026-06-01"
"2026-06-02T08:01:01Z","fa8c2f10f62d6925b9b7b0a4c27a7669","2026-06-01"
"2026-06-02T16:04:57Z","a2b50a90bc1db98b0f27f36c7d9796a7","2026-06-01"
"2026-06-04T17:43:36Z","618f3d509c7c922783162efbf26f28e7","2026-06-01"
