"timestamp","email_hash","send_date"
"2026-06-24T08:21:26Z","1b4a4aa2ea4b842a231f49e4d39b4e5b","2026-06-24"
"2026-06-24T08:21:28Z","03f19fcb6f5d43efe674fa2cc3a1af58","2026-06-24"
"2026-06-24T08:21:40Z","0dfac4bc089be3733257a48fabb61aba","2026-06-24"
"2026-06-24T08:21:44Z","orphan-1","2026-06-24"
"2026-06-24T08:21:45Z","823ae098e437f5659340e1aafd490f70","2026-06-24"
"2026-06-24T08:21:55Z","28355f553f9c6bad64d2919cab9b2849","2026-06-24"
"2026-06-24T08:26:51Z","618f3d509c7c922783162efbf26f28e7","2026-06-24"
"2026-06-24T08:27:00Z","2940c1e6b1c8f18c92cdb49dccec1c43","2026-06-24"
"2026-06-24T08:49:31Z","c7df70e92f67a25712514c75116a244f","2026-06-24"
"2026-06-24T09:59:51Z","e056a42a8f7ea847cb12d674017adb4f","2026-06-24"
"2026-06-24T10:02:29Z","fa8c2f10f62d6925b9b7b0a4c27a7669","2026-06-24"
"2026-06-24T10:09:40Z","6e7ad3404407705ca64c7f9e05d25674","2026-06-24"
"2026-06-24T12:56:35Z","fdbb42b495f9d9864d5912e4cb096fb9","2026-06-24"
"2026-06-24T13:48:15Z","0cf58a5ab91b86ac5439beda2e446fad","2026-06-24"
"2026-06-24T14:20:47Z","9eb08ef5f994dddf7062aa4ddd094153","2026-06-24"
"2026-06-25T07:53:28Z","752bcf5b530e8fcccbe473bd1b381b34","2026-06-24"
