"timestamp","email_hash","send_date"
"2026-05-18T08:43:55Z","752bcf5b530e8fcccbe473bd1b381b34","2026-05-18"
"2026-05-18T08:44:15Z","orphan-1","2026-05-18"
"2026-05-18T08:44:18Z","823ae098e437f5659340e1aafd490f70","2026-05-18"
"2026-05-18T08:44:20Z","28355f553f9c6bad64d2919cab9b2849","2026-05-18"
"2026-05-18T08:45:05Z","0cf58a5ab91b86ac5439beda2e446fad","2026-05-18"
"2026-05-18T08:45:11Z","c7df70e92f67a25712514c75116a244f","2026-05-18"
"2026-05-18T08:46:27Z","618f3d509c7c922783162efbf26f28e7","2026-05-18"
"2026-05-18T08:48:15Z","9eb08ef5f994dddf7062aa4ddd094153","2026-05-18"
"2026-05-18T09:39:42Z","6e7ad3404407705ca64c7f9e05d25674","2026-05-18"
"2026-05-18T09:54:39Z","d8cc5ed8b60e95a53f485a733d23163d","2026-05-18"
"2026-05-18T10:05:47Z","0dfac4bc089be3733257a48fabb61aba","2026-05-18"
"2026-05-18T10:12:46Z","e056a42a8f7ea847cb12d674017adb4f","2026-05-18"
"2026-05-18T10:19:44Z","fa8c2f10f62d6925b9b7b0a4c27a7669","2026-05-18"
"2026-05-18T18:28:14Z","orphan-2","2026-05-18"
"2026-05-19T00:16:11Z","fdbb42b495f9d9864d5912e4cb096fb9","2026-05-18"
"2026-05-20T15:49:50Z","c906dcb3b1d0aba353fcc11dd7b3d163","2026-05-18"
