"timestamp","email_hash","send_date"
"2026-08-30T11:51:44Z","618f3d509c7c922783162efbf26f28e7","2026-08-30"
"2026-08-30T11:51:55Z","823ae098e437f5659340e1aafd490f70","2026-08-30"
"2026-08-30T11:52:01Z","e506509715a582b06923a8638a89fe33","2026-08-30"
"2026-08-30T11:55:33Z","2940c1e6b1c8f18c92cdb49dccec1c43","2026-08-30"
"2026-08-30T12:12:26Z","3716acb47c8e895a2ffd0f050606412c","2026-08-30"
"2026-08-30T12:34:43Z","4b56a19abf112ca13d9fd95562b6a5a8","2026-08-30"
"2026-08-30T12:41:53Z","0cf58a5ab91b86ac5439beda2e446fad","2026-08-30"
"2026-08-30T13:08:02Z","9eb08ef5f994dddf7062aa4ddd094153","2026-08-30"
"2026-08-30T14:06:21Z","e056a42a8f7ea847cb12d674017adb4f","2026-08-30"
"2026-08-30T15:10:02Z","fa8c2f10f62d6925b9b7b0a4c27a7669","2026-08-30"
"2026-08-30T15:41:35Z","6e7ad3404407705ca64c7f9e05d25674","2026-08-30"
"2026-08-30T18:43:22Z","752bcf5b530e8fcccbe473bd1b381b34","2026-08-30"
"2026-08-31T02:18:20Z","fdbb42b495f9d9864d5912e4cb096fb9","2026-08-30"
"2026-08-31T08:01:09Z","c7df70e92f67a25712514c75116a244f","2026-08-30"
"2026-09-01T12:40:39Z","d8cc5ed8b60e95a53f485a733d23163d","2026-08-30"
