"timestamp","email_hash","send_date"
"2026-04-28T07:34:38Z","03f19fcb6f5d43efe674fa2cc3a1af58","2026-04-28"
"2026-04-28T07:34:54Z","28355f553f9c6bad64d2919cab9b2849","2026-04-28"
"2026-04-28T07:34:55Z","823ae098e437f5659340e1aafd490f70","2026-04-28"
"2026-04-28T07:34:58Z","orphan-1","2026-04-28"
"2026-04-28T07:35:41Z","orphan-2","2026-04-28"
"2026-04-28T07:39:51Z","752bcf5b530e8fcccbe473bd1b381b34","2026-04-28"
"2026-04-28T07:40:14Z","c7df70e92f67a25712514c75116a244f","2026-04-28"
"2026-04-28T07:41:46Z","6e7ad3404407705ca64c7f9e05d25674","2026-04-28"
"2026-04-28T07:44:35Z","618f3d509c7c922783162efbf26f28e7","2026-04-28"
"2026-04-28T08:05:00Z","1b4a4aa2ea4b842a231f49e4d39b4e5b","2026-04-28"
"2026-04-28T08:12:30Z","9eb08ef5f994dddf7062aa4ddd094153","2026-04-28"
"2026-04-28T08:21:56Z","fa8c2f10f62d6925b9b7b0a4c27a7669","2026-04-28"
"2026-04-28T09:05:12Z","0dfac4bc089be3733257a48fabb61aba","2026-04-28"
"2026-04-28T09:08:42Z","e056a42a8f7ea847cb12d674017adb4f","2026-04-28"
"2026-04-28T14:40:32Z","e506509715a582b06923a8638a89fe33","2026-04-28"
"2026-04-28T17:07:21Z","0cf58a5ab91b86ac5439beda2e446fad","2026-04-28"
"2026-04-29T07:30:58Z","d8cc5ed8b60e95a53f485a733d23163d","2026-04-28"
"2026-05-20T16:39:24Z","c906dcb3b1d0aba353fcc11dd7b3d163","2026-04-28"
