"timestamp","email_hash","send_date"
"2026-07-18T07:03:04Z","e056a42a8f7ea847cb12d674017adb4f","2026-07-18"
"2026-07-18T07:04:06Z","28355f553f9c6bad64d2919cab9b2849","2026-07-18"
"2026-07-18T07:19:48Z","orphan-2","2026-07-18"
"2026-07-18T07:19:55Z","823ae098e437f5659340e1aafd490f70","2026-07-18"
"2026-07-18T08:45:28Z","9eb08ef5f994dddf7062aa4ddd094153","2026-07-18"
"2026-07-18T09:22:07Z","6e7ad3404407705ca64c7f9e05d25674","2026-07-18"
"2026-07-18T21:00:39Z","4b56a19abf112ca13d9fd95562b6a5a8","2026-07-18"
"2026-07-18T21:00:55Z","0dfac4bc089be3733257a48fabb61aba","2026-07-18"
"2026-07-19T14:00:54Z","fdbb42b495f9d9864d5912e4cb096fb9","2026-07-18"
"2026-07-19T18:02:52Z","0cf58a5ab91b86ac5439beda2e446fad","2026-07-18"
"2026-07-20T06:55:15Z","fa8c2f10f62d6925b9b7b0a4c27a7669","2026-07-18"
"2026-07-20T08:02:59Z","c7df70e92f67a25712514c75116a244f","2026-07-18"
"2026-07-20T08:26:40Z","d8cc5ed8b60e95a53f485a733d23163d","2026-07-18"
"2026-07-20T11:22:13Z","752bcf5b530e8fcccbe473bd1b381b34","2026-07-18"
"2026-07-22T12:02:10Z","618f3d509c7c922783162efbf26f28e7","2026-07-18"
