"timestamp","email_hash","send_date"
"2026-05-19T08:25:28Z","1b4a4aa2ea4b842a231f49e4d39b4e5b","2026-05-19"
"2026-05-19T08:25:30Z","03f19fcb6f5d43efe674fa2cc3a1af58","2026-05-19"
"2026-05-19T08:25:48Z","orphan-1","2026-05-19"
"2026-05-19T08:26:10Z","c7df70e92f67a25712514c75116a244f","2026-05-19"
"2026-05-19T08:26:44Z","9eb08ef5f994dddf7062aa4ddd094153","2026-05-19"
"2026-05-19T08:27:57Z","618f3d509c7c922783162efbf26f28e7","2026-05-19"
"2026-05-19T09:10:11Z","orphan-2","2026-05-19"
"2026-05-19T09:12:20Z","0cf58a5ab91b86ac5439beda2e446fad","2026-05-19"
"2026-05-19T09:44:14Z","6e7ad3404407705ca64c7f9e05d25674","2026-05-19"
"2026-05-19T13:06:41Z","0dfac4bc089be3733257a48fabb61aba","2026-05-19"
"2026-05-19T15:41:46Z","fdbb42b495f9d9864d5912e4cb096fb9","2026-05-19"
"2026-05-19T16:46:57Z","752bcf5b530e8fcccbe473bd1b381b34","2026-05-19"
"2026-05-20T10:35:59Z","fa8c2f10f62d6925b9b7b0a4c27a7669","2026-05-19"
"2026-05-20T13:03:02Z","d8cc5ed8b60e95a53f485a733d23163d","2026-05-19"
"2026-05-20T15:49:53Z","c906dcb3b1d0aba353fcc11dd7b3d163","2026-05-19"
