"timestamp","email_hash","send_date"
"2026-06-03T09:25:11Z","03f19fcb6f5d43efe674fa2cc3a1af58","2026-06-03"
"2026-06-03T09:25:31Z","c7df70e92f67a25712514c75116a244f","2026-06-03"
"2026-06-03T09:25:32Z","28355f553f9c6bad64d2919cab9b2849","2026-06-03"
"2026-06-03T09:25:34Z","823ae098e437f5659340e1aafd490f70","2026-06-03"
"2026-06-03T09:25:36Z","orphan-1","2026-06-03"
"2026-06-03T09:37:24Z","6e7ad3404407705ca64c7f9e05d25674","2026-06-03"
"2026-06-03T09:42:02Z","0dfac4bc089be3733257a48fabb61aba","2026-06-03"
"2026-06-03T09:43:48Z","e056a42a8f7ea847cb12d674017adb4f","2026-06-03"
"2026-06-03T09:48:00Z","fa8c2f10f62d6925b9b7b0a4c27a7669","2026-06-03"
"2026-06-03T12:09:05Z","0cf58a5ab91b86ac5439beda2e446fad","2026-06-03"
"2026-06-03T13:38:12Z","9eb08ef5f994dddf7062aa4ddd094153","2026-06-03"
"2026-06-03T14:34:03Z","fdbb42b495f9d9864d5912e4cb096fb9","2026-06-03"
"2026-06-04T17:18:30Z","a2b50a90bc1db98b0f27f36c7d9796a7","2026-06-03"
"2026-06-04T18:18:54Z","618f3d509c7c922783162efbf26f28e7","2026-06-03"
