"timestamp","email_hash","send_date"
"2026-06-19T09:28:37Z","1b4a4aa2ea4b842a231f49e4d39b4e5b","2026-06-19"
"2026-06-19T09:28:46Z","fa8c2f10f62d6925b9b7b0a4c27a7669","2026-06-19"
"2026-06-19T09:28:47Z","e506509715a582b06923a8638a89fe33","2026-06-19"
"2026-06-19T09:28:50Z","b4134f5b3d9a715a2168834ee23993a9","2026-06-19"
"2026-06-19T09:28:51Z","0dfac4bc089be3733257a48fabb61aba","2026-06-19"
"2026-06-19T09:28:53Z","823ae098e437f5659340e1aafd490f70","2026-06-19"
"2026-06-19T09:28:54Z","e056a42a8f7ea847cb12d674017adb4f","2026-06-19"
"2026-06-19T09:28:56Z","orphan-1","2026-06-19"
"2026-06-19T09:28:59Z","0cf58a5ab91b86ac5439beda2e446fad","2026-06-19"
"2026-06-19T09:44:05Z","4b56a19abf112ca13d9fd95562b6a5a8","2026-06-19"
"2026-06-19T09:50:21Z","9eb08ef5f994dddf7062aa4ddd094153","2026-06-19"
"2026-06-19T10:17:30Z","6e7ad3404407705ca64c7f9e05d25674","2026-06-19"
"2026-06-19T15:17:12Z","752bcf5b530e8fcccbe473bd1b381b34","2026-06-19"
"2026-06-19T15:58:09Z","fdbb42b495f9d9864d5912e4cb096fb9","2026-06-19"
"2026-06-22T08:37:19Z","c7df70e92f67a25712514c75116a244f","2026-06-19"
