"timestamp","email_hash","send_date"
"2026-08-27T08:12:30Z","03f19fcb6f5d43efe674fa2cc3a1af58","2026-08-27"
"2026-08-27T08:12:42Z","b1e841ca067ce8ace8fd756592338de1","2026-08-27"
"2026-08-27T08:12:45Z","823ae098e437f5659340e1aafd490f70","2026-08-27"
"2026-08-27T08:12:48Z","2940c1e6b1c8f18c92cdb49dccec1c43","2026-08-27"
"2026-08-27T08:13:25Z","3716acb47c8e895a2ffd0f050606412c","2026-08-27"
"2026-08-27T08:15:50Z","752bcf5b530e8fcccbe473bd1b381b34","2026-08-27"
"2026-08-27T08:16:31Z","e056a42a8f7ea847cb12d674017adb4f","2026-08-27"
"2026-08-27T08:17:03Z","c7df70e92f67a25712514c75116a244f","2026-08-27"
"2026-08-27T08:22:12Z","1b4a4aa2ea4b842a231f49e4d39b4e5b","2026-08-27"
"2026-08-27T08:31:02Z","fa8c2f10f62d6925b9b7b0a4c27a7669","2026-08-27"
"2026-08-27T08:36:59Z","4b56a19abf112ca13d9fd95562b6a5a8","2026-08-27"
"2026-08-27T08:37:12Z","618f3d509c7c922783162efbf26f28e7","2026-08-27"
"2026-08-27T08:56:41Z","e506509715a582b06923a8638a89fe33","2026-08-27"
"2026-08-27T09:25:28Z","10f88bc5e53ed0980c8b19f50ed10f34","2026-08-27"
"2026-08-27T11:20:21Z","6e7ad3404407705ca64c7f9e05d25674","2026-08-27"
"2026-08-27T13:43:10Z","b4134f5b3d9a715a2168834ee23993a9","2026-08-27"
"2026-08-28T08:29:36Z","9eb08ef5f994dddf7062aa4ddd094153","2026-08-27"
"2026-08-28T23:28:56Z","fdbb42b495f9d9864d5912e4cb096fb9","2026-08-27"
"2026-08-31T09:57:36Z","0cf58a5ab91b86ac5439beda2e446fad","2026-08-27"
"2026-08-31T12:47:05Z","d8cc5ed8b60e95a53f485a733d23163d","2026-08-27"
