"timestamp","email_hash","send_date"
"2026-07-16T07:22:05Z","03f19fcb6f5d43efe674fa2cc3a1af58","2026-07-16"
"2026-07-16T07:22:13Z","618f3d509c7c922783162efbf26f28e7","2026-07-16"
"2026-07-16T07:22:20Z","0cf58a5ab91b86ac5439beda2e446fad","2026-07-16"
"2026-07-16T07:22:30Z","4b56a19abf112ca13d9fd95562b6a5a8","2026-07-16"
"2026-07-16T07:27:05Z","fa8c2f10f62d6925b9b7b0a4c27a7669","2026-07-16"
"2026-07-16T07:34:24Z","1b4a4aa2ea4b842a231f49e4d39b4e5b","2026-07-16"
"2026-07-16T07:34:58Z","e056a42a8f7ea847cb12d674017adb4f","2026-07-16"
"2026-07-16T07:44:40Z","a2b50a90bc1db98b0f27f36c7d9796a7","2026-07-16"
"2026-07-16T08:34:20Z","c7df70e92f67a25712514c75116a244f","2026-07-16"
"2026-07-16T09:38:27Z","0dfac4bc089be3733257a48fabb61aba","2026-07-16"
"2026-07-16T09:55:20Z","6e7ad3404407705ca64c7f9e05d25674","2026-07-16"
"2026-07-16T11:52:58Z","28355f553f9c6bad64d2919cab9b2849","2026-07-16"
"2026-07-16T12:33:01Z","orphan-2","2026-07-16"
"2026-07-16T12:33:02Z","9eb08ef5f994dddf7062aa4ddd094153","2026-07-16"
"2026-07-16T12:35:15Z","823ae098e437f5659340e1aafd490f70","2026-07-16"
"2026-07-16T15:05:29Z","752bcf5b530e8fcccbe473bd1b381b34","2026-07-16"
"2026-07-17T12:49:11Z","d8cc5ed8b60e95a53f485a733d23163d","2026-07-16"
"2026-07-17T18:11:40Z","fdbb42b495f9d9864d5912e4cb096fb9","2026-07-16"
