"timestamp","email_hash","article_rank","target_url","send_date"
"2026-08-12T06:12:37Z","06baa2e16de012afe352f6f906de3908","1","https://sudouest.fr/sciences-et-technologie/eclipse/eclipse-solaire-du-12-aout-2026-cinq-choses-a-savoir-pour-comprendre-le-phenomene-astronomique-30219634.php","2026-08-12"
"2026-08-12T06:12:38Z","06baa2e16de012afe352f6f906de3908","2","https://cowcotland.com/news/101986/nvidia-preparerait-un-gigantesque-plan-de-financement-pour-l-ia-de-500-milliards-de-dollars.html","2026-08-12"
"2026-08-12T06:12:39Z","06baa2e16de012afe352f6f906de3908","1","https://tf1info.fr/sciences-et-innovation/en-direct-eclipse-solaire-du-12-aout-2026-vivez-cette-journee-exceptionnelle-minute-par-minute-retrouvez-les-plus-belles-images-du-soleil-masque-par-la-lune-2457937.html","2026-08-12"
"2026-08-12T06:12:40Z","06baa2e16de012afe352f6f906de3908","4","https://boursorama.com/bourse/actualites/les-valeurs-a-suivre-a-paris-et-en-europe-actualise-e72899c6612f34298c09ae6eb9adbb3b","2026-08-12"
"2026-08-12T06:12:41Z","06baa2e16de012afe352f6f906de3908","3","https://bag.admin.ch/fr/eclipse-solaire-12-08-2026","2026-08-12"
"2026-08-12T06:12:42Z","06baa2e16de012afe352f6f906de3908","3","https://rmc.bfmtv.com/actualites/politique/c-est-un-moment-rate-les-ecologistes-chargent-l-etat-face-au-manque-de-lunettes-de-protection-pour-l-eclipse_AV-202608120072.html","2026-08-12"
"2026-08-12T06:12:43Z","06baa2e16de012afe352f6f906de3908","5","https://leparisien.fr/paris-75/eclipse-solaire-du-12-aout-a-quelle-heure-regarder-le-ciel-a-paris-12-08-2026-JRGCP25KBBCXZEG4BGPWWC3QLU.php","2026-08-12"
"2026-08-12T06:12:44Z","06baa2e16de012afe352f6f906de3908","4","https://lesechos-comfi.lesechos.fr/press-release/hawesko-holding-ag-etr-haw-eqs-adhoc-hawesko-holding-se-updates-forecast-for-the-2026-financial-year-XPHcyA4bNvB","2026-08-12"
"2026-08-12T06:12:46Z","06baa2e16de012afe352f6f906de3908","3","https://lesnumeriques.com/astronomie-conquete-spatiale/eclipse-solaire-du-12-aout-l-alternative-sans-lunettes-pour-observer-le-phenomene-en-securite-n260285.html","2026-08-12"
"2026-08-12T06:12:47Z","06baa2e16de012afe352f6f906de3908","1","https://franceinfo.fr/sciences/astronomie/eclipse-solaire/pourquoi-l-eclipse-du-12-aout-inaugure-une-rare-periode-de-trois-eclipses-visibles-en-europe-en-trois-ans_8132984.html","2026-08-12"
"2026-08-12T06:12:48Z","2940c1e6b1c8f18c92cdb49dccec1c43","3","https://rmc.bfmtv.com/actualites/politique/c-est-un-moment-rate-les-ecologistes-chargent-l-etat-face-au-manque-de-lunettes-de-protection-pour-l-eclipse_AV-202608120072.html","2026-08-12"
"2026-08-12T06:12:49Z","2940c1e6b1c8f18c92cdb49dccec1c43","3","https://lesnumeriques.com/astronomie-conquete-spatiale/eclipse-solaire-du-12-aout-l-alternative-sans-lunettes-pour-observer-le-phenomene-en-securite-n260285.html","2026-08-12"
"2026-08-12T06:12:51Z","2940c1e6b1c8f18c92cdb49dccec1c43","4","https://boursorama.com/bourse/actualites/les-valeurs-a-suivre-a-paris-et-en-europe-actualise-e72899c6612f34298c09ae6eb9adbb3b","2026-08-12"
"2026-08-12T06:12:53Z","2940c1e6b1c8f18c92cdb49dccec1c43","1","https://tf1info.fr/sciences-et-innovation/en-direct-eclipse-solaire-du-12-aout-2026-vivez-cette-journee-exceptionnelle-minute-par-minute-retrouvez-les-plus-belles-images-du-soleil-masque-par-la-lune-2457937.html","2026-08-12"
"2026-08-12T06:12:54Z","2940c1e6b1c8f18c92cdb49dccec1c43","1","https://franceinfo.fr/sciences/astronomie/eclipse-solaire/pourquoi-l-eclipse-du-12-aout-inaugure-une-rare-periode-de-trois-eclipses-visibles-en-europe-en-trois-ans_8132984.html","2026-08-12"
"2026-08-12T06:12:55Z","2940c1e6b1c8f18c92cdb49dccec1c43","1","https://sudouest.fr/sciences-et-technologie/eclipse/eclipse-solaire-du-12-aout-2026-cinq-choses-a-savoir-pour-comprendre-le-phenomene-astronomique-30219634.php","2026-08-12"
"2026-08-12T06:12:57Z","2940c1e6b1c8f18c92cdb49dccec1c43","5","https://leparisien.fr/paris-75/eclipse-solaire-du-12-aout-a-quelle-heure-regarder-le-ciel-a-paris-12-08-2026-JRGCP25KBBCXZEG4BGPWWC3QLU.php","2026-08-12"
"2026-08-12T06:12:58Z","2940c1e6b1c8f18c92cdb49dccec1c43","2","https://cowcotland.com/news/101986/nvidia-preparerait-un-gigantesque-plan-de-financement-pour-l-ia-de-500-milliards-de-dollars.html","2026-08-12"
"2026-08-12T06:12:59Z","2940c1e6b1c8f18c92cdb49dccec1c43","3","https://bag.admin.ch/fr/eclipse-solaire-12-08-2026","2026-08-12"
"2026-08-12T06:13:00Z","2940c1e6b1c8f18c92cdb49dccec1c43","4","https://lesechos-comfi.lesechos.fr/press-release/hawesko-holding-ag-etr-haw-eqs-adhoc-hawesko-holding-se-updates-forecast-for-the-2026-financial-year-XPHcyA4bNvB","2026-08-12"
"2026-08-12T06:13:01Z","c906dcb3b1d0aba353fcc11dd7b3d163","3","https://bag.admin.ch/fr/eclipse-solaire-12-08-2026","2026-08-12"
"2026-08-12T06:13:02Z","c906dcb3b1d0aba353fcc11dd7b3d163","4","https://lesechos-comfi.lesechos.fr/press-release/hawesko-holding-ag-etr-haw-eqs-adhoc-hawesko-holding-se-updates-forecast-for-the-2026-financial-year-XPHcyA4bNvB","2026-08-12"
"2026-08-12T06:13:03Z","c906dcb3b1d0aba353fcc11dd7b3d163","5","https://leparisien.fr/paris-75/eclipse-solaire-du-12-aout-a-quelle-heure-regarder-le-ciel-a-paris-12-08-2026-JRGCP25KBBCXZEG4BGPWWC3QLU.php","2026-08-12"
"2026-08-12T06:13:04Z","c906dcb3b1d0aba353fcc11dd7b3d163","1","https://tf1info.fr/sciences-et-innovation/en-direct-eclipse-solaire-du-12-aout-2026-vivez-cette-journee-exceptionnelle-minute-par-minute-retrouvez-les-plus-belles-images-du-soleil-masque-par-la-lune-2457937.html","2026-08-12"
"2026-08-12T06:13:05Z","c906dcb3b1d0aba353fcc11dd7b3d163","1","https://franceinfo.fr/sciences/astronomie/eclipse-solaire/pourquoi-l-eclipse-du-12-aout-inaugure-une-rare-periode-de-trois-eclipses-visibles-en-europe-en-trois-ans_8132984.html","2026-08-12"
"2026-08-12T06:13:06Z","c906dcb3b1d0aba353fcc11dd7b3d163","3","https://lesnumeriques.com/astronomie-conquete-spatiale/eclipse-solaire-du-12-aout-l-alternative-sans-lunettes-pour-observer-le-phenomene-en-securite-n260285.html","2026-08-12"
"2026-08-12T06:13:07Z","c906dcb3b1d0aba353fcc11dd7b3d163","2","https://cowcotland.com/news/101986/nvidia-preparerait-un-gigantesque-plan-de-financement-pour-l-ia-de-500-milliards-de-dollars.html","2026-08-12"
"2026-08-12T06:13:09Z","c906dcb3b1d0aba353fcc11dd7b3d163","1","https://sudouest.fr/sciences-et-technologie/eclipse/eclipse-solaire-du-12-aout-2026-cinq-choses-a-savoir-pour-comprendre-le-phenomene-astronomique-30219634.php","2026-08-12"
"2026-08-12T06:13:10Z","c906dcb3b1d0aba353fcc11dd7b3d163","4","https://boursorama.com/bourse/actualites/les-valeurs-a-suivre-a-paris-et-en-europe-actualise-e72899c6612f34298c09ae6eb9adbb3b","2026-08-12"
"2026-08-12T06:13:10Z","c906dcb3b1d0aba353fcc11dd7b3d163","3","https://rmc.bfmtv.com/actualites/politique/c-est-un-moment-rate-les-ecologistes-chargent-l-etat-face-au-manque-de-lunettes-de-protection-pour-l-eclipse_AV-202608120072.html","2026-08-12"
"2026-08-12T06:13:13Z","fdbb42b495f9d9864d5912e4cb096fb9","3","https://bag.admin.ch/fr/eclipse-solaire-12-08-2026","2026-08-12"
"2026-08-12T06:13:14Z","fdbb42b495f9d9864d5912e4cb096fb9","3","https://lesnumeriques.com/astronomie-conquete-spatiale/eclipse-solaire-du-12-aout-l-alternative-sans-lunettes-pour-observer-le-phenomene-en-securite-n260285.html","2026-08-12"
"2026-08-12T06:13:15Z","fdbb42b495f9d9864d5912e4cb096fb9","4","https://lesechos-comfi.lesechos.fr/press-release/hawesko-holding-ag-etr-haw-eqs-adhoc-hawesko-holding-se-updates-forecast-for-the-2026-financial-year-XPHcyA4bNvB","2026-08-12"
"2026-08-12T06:13:16Z","fdbb42b495f9d9864d5912e4cb096fb9","1","https://franceinfo.fr/sciences/astronomie/eclipse-solaire/pourquoi-l-eclipse-du-12-aout-inaugure-une-rare-periode-de-trois-eclipses-visibles-en-europe-en-trois-ans_8132984.html","2026-08-12"
"2026-08-12T06:13:17Z","fdbb42b495f9d9864d5912e4cb096fb9","1","https://sudouest.fr/sciences-et-technologie/eclipse/eclipse-solaire-du-12-aout-2026-cinq-choses-a-savoir-pour-comprendre-le-phenomene-astronomique-30219634.php","2026-08-12"
"2026-08-12T06:13:18Z","fdbb42b495f9d9864d5912e4cb096fb9","2","https://cowcotland.com/news/101986/nvidia-preparerait-un-gigantesque-plan-de-financement-pour-l-ia-de-500-milliards-de-dollars.html","2026-08-12"
"2026-08-12T06:13:19Z","fdbb42b495f9d9864d5912e4cb096fb9","1","https://tf1info.fr/sciences-et-innovation/en-direct-eclipse-solaire-du-12-aout-2026-vivez-cette-journee-exceptionnelle-minute-par-minute-retrouvez-les-plus-belles-images-du-soleil-masque-par-la-lune-2457937.html","2026-08-12"
"2026-08-12T06:13:21Z","fdbb42b495f9d9864d5912e4cb096fb9","3","https://rmc.bfmtv.com/actualites/politique/c-est-un-moment-rate-les-ecologistes-chargent-l-etat-face-au-manque-de-lunettes-de-protection-pour-l-eclipse_AV-202608120072.html","2026-08-12"
"2026-08-12T06:13:22Z","fdbb42b495f9d9864d5912e4cb096fb9","4","https://boursorama.com/bourse/actualites/les-valeurs-a-suivre-a-paris-et-en-europe-actualise-e72899c6612f34298c09ae6eb9adbb3b","2026-08-12"
"2026-08-12T06:13:23Z","fdbb42b495f9d9864d5912e4cb096fb9","5","https://leparisien.fr/paris-75/eclipse-solaire-du-12-aout-a-quelle-heure-regarder-le-ciel-a-paris-12-08-2026-JRGCP25KBBCXZEG4BGPWWC3QLU.php","2026-08-12"
