"timestamp","email_hash","send_date"
"2026-06-26T08:29:26Z","1b4a4aa2ea4b842a231f49e4d39b4e5b","2026-06-26"
"2026-06-26T08:29:28Z","03f19fcb6f5d43efe674fa2cc3a1af58","2026-06-26"
"2026-06-26T08:29:30Z","orphan-2","2026-06-26"
"2026-06-26T08:29:41Z","0dfac4bc089be3733257a48fabb61aba","2026-06-26"
"2026-06-26T08:29:45Z","orphan-1","2026-06-26"
"2026-06-26T08:29:51Z","823ae098e437f5659340e1aafd490f70","2026-06-26"
"2026-06-26T08:30:24Z","fdbb42b495f9d9864d5912e4cb096fb9","2026-06-26"
"2026-06-26T08:33:07Z","618f3d509c7c922783162efbf26f28e7","2026-06-26"
"2026-06-26T08:33:49Z","6e7ad3404407705ca64c7f9e05d25674","2026-06-26"
"2026-06-26T08:51:27Z","c7df70e92f67a25712514c75116a244f","2026-06-26"
"2026-06-26T09:45:16Z","0cf58a5ab91b86ac5439beda2e446fad","2026-06-26"
"2026-06-26T09:50:56Z","9eb08ef5f994dddf7062aa4ddd094153","2026-06-26"
"2026-06-27T11:21:39Z","fa8c2f10f62d6925b9b7b0a4c27a7669","2026-06-26"
"2026-06-29T12:06:43Z","d8cc5ed8b60e95a53f485a733d23163d","2026-06-26"
"2026-07-24T06:51:09Z","752bcf5b530e8fcccbe473bd1b381b34","2026-06-26"
