"timestamp","email_hash","send_date"
"2026-05-24T07:49:46Z","28355f553f9c6bad64d2919cab9b2849","2026-05-24"
"2026-05-24T07:49:49Z","823ae098e437f5659340e1aafd490f70","2026-05-24"
"2026-05-24T07:55:44Z","618f3d509c7c922783162efbf26f28e7","2026-05-24"
"2026-05-24T08:34:44Z","6e7ad3404407705ca64c7f9e05d25674","2026-05-24"
"2026-05-24T08:55:29Z","orphan-2","2026-05-24"
"2026-05-24T09:03:35Z","0cf58a5ab91b86ac5439beda2e446fad","2026-05-24"
"2026-05-24T09:23:56Z","9eb08ef5f994dddf7062aa4ddd094153","2026-05-24"
"2026-05-24T09:34:38Z","752bcf5b530e8fcccbe473bd1b381b34","2026-05-24"
"2026-05-24T10:57:14Z","orphan-1","2026-05-24"
"2026-05-24T21:27:39Z","e056a42a8f7ea847cb12d674017adb4f","2026-05-24"
"2026-05-24T22:16:14Z","d8cc5ed8b60e95a53f485a733d23163d","2026-05-24"
"2026-05-25T02:05:07Z","fdbb42b495f9d9864d5912e4cb096fb9","2026-05-24"
"2026-05-26T07:05:20Z","fa8c2f10f62d6925b9b7b0a4c27a7669","2026-05-24"
"2026-05-26T07:47:26Z","c7df70e92f67a25712514c75116a244f","2026-05-24"
