"timestamp","email_hash","article_rank","target_url","send_date"
"2026-07-03T08:01:26Z","fdbb42b495f9d9864d5912e4cb096fb9","2","https://20minutes.fr/societe/4232589-20260703-cigarettes-nutri-score-vaccins-propositions-choc-assurance-maladie-reduire-depenses","2026-07-03"
"2026-07-03T08:01:28Z","fdbb42b495f9d9864d5912e4cb096fb9","8","https://www.lopinion.fr/economie/technologie-comment-reconcilier-les-citoyens-avec-le-progres-par-eric-labaye","2026-07-03"
"2026-07-03T08:01:29Z","fdbb42b495f9d9864d5912e4cb096fb9","7","https://radiofrance.fr/franceinter/podcasts/l-edito-eco/l-edito-eco-de-dominique-s-il-vient-20-demande-de-remi-du-vendredi-03-juillet-2026-7197707","2026-07-03"
"2026-07-03T08:01:30Z","fdbb42b495f9d9864d5912e4cb096fb9","4","https://www.linternaute.com/sport/competitions/10674558-coupe-du-monde-2026-une-france-ecrasante-face-a-la-suede-deux-morts-au-mexique-l-angleterre-attendue-au-tournant-matchs-et-resultats/","2026-07-03"
"2026-07-03T08:01:32Z","fdbb42b495f9d9864d5912e4cb096fb9","10","https://clubic.com/bons-plans-619642-soldes-d-ete-amazon-devoile-10-offres-high-tech-a-ne-pas-manquer-ce-jeudi.html","2026-07-03"
"2026-07-03T08:01:35Z","fdbb42b495f9d9864d5912e4cb096fb9","9","https://boursorama.com/bourse/actualites/les-valeurs-a-suivre-a-paris-et-en-europe-actualise-fb03b2e05b2a06d362afa43533ef68e2","2026-07-03"
"2026-07-03T08:01:36Z","fdbb42b495f9d9864d5912e4cb096fb9","3","https://rmcsport.bfmtv.com/football/coupe-du-monde/coupe-du-monde-2026-le-secret-technologique-du-ballon-qui-a-sauve-le-portugal-contre-la-croatie_AV-202607030273.html","2026-07-03"
"2026-07-03T08:01:37Z","fdbb42b495f9d9864d5912e4cb096fb9","6","https://bfmtv.com/pratique/shopping/urgence-soldes-d-ete-quelles-sont-les-nouvelles-dates-decidees-par-le-gouvernement_AB-202607030315.html","2026-07-03"
"2026-07-03T08:01:38Z","fdbb42b495f9d9864d5912e4cb096fb9","4","https://lesnumeriques.com/evenement-sportif/coupe-du-monde-2026-programme-et-horaires-des-matchs-du-vendredi-3-juillet-n258699.html","2026-07-03"
"2026-07-03T08:01:39Z","fdbb42b495f9d9864d5912e4cb096fb9","5","https://www.presse-citron.net/onu-rapport-independant-ia-40-scientifiques/","2026-07-03"
"2026-07-03T08:01:43Z","06baa2e16de012afe352f6f906de3908","2","https://20minutes.fr/societe/4232589-20260703-cigarettes-nutri-score-vaccins-propositions-choc-assurance-maladie-reduire-depenses","2026-07-03"
"2026-07-03T08:01:44Z","2940c1e6b1c8f18c92cdb49dccec1c43","2","https://20minutes.fr/societe/4232589-20260703-cigarettes-nutri-score-vaccins-propositions-choc-assurance-maladie-reduire-depenses","2026-07-03"
"2026-07-03T08:01:45Z","06baa2e16de012afe352f6f906de3908","8","https://www.lopinion.fr/economie/technologie-comment-reconcilier-les-citoyens-avec-le-progres-par-eric-labaye","2026-07-03"
"2026-07-03T08:01:46Z","06baa2e16de012afe352f6f906de3908","7","https://radiofrance.fr/franceinter/podcasts/l-edito-eco/l-edito-eco-de-dominique-s-il-vient-20-demande-de-remi-du-vendredi-03-juillet-2026-7197707","2026-07-03"
"2026-07-03T08:01:47Z","06baa2e16de012afe352f6f906de3908","3","https://rmcsport.bfmtv.com/football/coupe-du-monde/coupe-du-monde-2026-le-secret-technologique-du-ballon-qui-a-sauve-le-portugal-contre-la-croatie_AV-202607030273.html","2026-07-03"
"2026-07-03T08:01:49Z","06baa2e16de012afe352f6f906de3908","10","https://clubic.com/bons-plans-619642-soldes-d-ete-amazon-devoile-10-offres-high-tech-a-ne-pas-manquer-ce-jeudi.html","2026-07-03"
"2026-07-03T08:01:50Z","06baa2e16de012afe352f6f906de3908","5","https://www.presse-citron.net/onu-rapport-independant-ia-40-scientifiques/","2026-07-03"
"2026-07-03T08:01:51Z","06baa2e16de012afe352f6f906de3908","6","https://bfmtv.com/pratique/shopping/urgence-soldes-d-ete-quelles-sont-les-nouvelles-dates-decidees-par-le-gouvernement_AB-202607030315.html","2026-07-03"
"2026-07-03T08:01:52Z","06baa2e16de012afe352f6f906de3908","4","https://www.linternaute.com/sport/competitions/10674558-coupe-du-monde-2026-une-france-ecrasante-face-a-la-suede-deux-morts-au-mexique-l-angleterre-attendue-au-tournant-matchs-et-resultats/","2026-07-03"
